,Company Names,Cars Names,Engines,HorsePower,Fuel Types,Seats,Torque,Price,Speed,Acceleration,Battery Capacity
485,Nissan,Patrol Warrior,5.6L V8,428.0,petrol,7,580.0,95000.0,205.0,6.3,5552.0
486,Nissan,Pathfinder Armada Platinum,5.6L V8,400.0,petrol,7,560.0,70000.0,190.0,6.8,5552.0
487,Nissan,Rogue Sport SL,2.0L Inline-4,141.0,petrol,5,195.0,32000.0,190.0,9.0,1998.0
488,Nissan,X-Trail Platinum Edition,1.5L Turbo Hybrid,204.0,hybrid,5,305.0,46000.0,190.0,8.0,1497.0
489,Nissan,Qashqai e-Power,1.5L Hybrid,187.0,hybrid,5,330.0,40000.0,200.0,7.5,1497.0
490,Nissan,GT-R Egoist,3.8L Twin-Turbo V6,565.0,petrol,2,637.0,220000.0,315.0,2.8,3799.0
491,Nissan,Infiniti M45*,4.5L V8,325.0,petrol,5,451.0,50000.0,250.0,5.8,4494.0
492,Nissan,Skyline 50th Anniversary,3.0L Twin-Turbo V6,400.0,petrol,5,475.0,75000.0,250.0,4.5,2997.0
493,Nissan,Ariya Dual Motor AWD,Dual Electric Motors,389.0,electric,5,600.0,70000.0,200.0,5.1,87.0
494,Nissan,Patrol Legend Edition,5.6L V8,428.0,petrol,7,580.0,95000.0,205.0,6.3,5552.0
495,Nissan,Datsun 240Z (Classic),2.4L Inline-6,151.0,petrol,2,198.0,45000.0,210.0,8.0,2393.0
496,Nissan,100NX,1.6L Inline-4,110.0,petrol,4,135.0,18000.0,185.0,9.6,1597.0
497,Nissan,Cedric Special Edition,3.0L V6,250.0,petrol,5,330.0,60000.0,225.0,8.5,2960.0
498,Nissan,300ZX Turbo,3.0L Twin-Turbo V6,300.0,petrol,4,384.0,55000.0,250.0,5.9,2960.0
499,Nissan,Silvia S15 Spec-R,2.0L Turbo Inline-4,250.0,petrol,4,300.0,35000.0,240.0,5.6,1998.0
500,Nissan,NV400,2.3L Inline-4 Diesel,135.0,diesel,3,360.0,40000.0,150.0,15.0,2298.0
501,Nissan,Titan Warrior,5.6L V8,400.0,petrol,5,560.0,55000.0,180.0,7.0,5552.0
502,Nissan,Caravan Coach,2.5L Inline-4 Diesel,127.0,diesel,7,260.0,30000.0,140.0,14.0,2498.0
503,Nissan,Serena e-Power,1.2L Hybrid,134.0,hybrid,7,320.0,35000.0,160.0,12.0,1198.0
504,Nissan,Elgrand,3.5L V6,280.0,petrol,7,344.0,50000.0,200.0,8.5,3498.0
505,Nissan,Datsun 510,1.6L Inline-4,96.0,petrol,4,135.0,25000.0,175.0,10.2,1595.0
506,Nissan,Prairie,2.0L Inline-4,120.0,petrol,5,170.0,18000.0,175.0,11.0,1998.0
507,Nissan,Pulsar GTI-R,2.0L Turbo Inline-4,230.0,petrol,5,280.0,30000.0,225.0,6.0,1998.0
508,Nissan,Almera Tino,1.8L Inline-4,114.0,petrol,5,160.0,15000.0,180.0,12.5,1769.0
509,Nissan,Lucino,1.6L Inline-4,115.0,petrol,5,150.0,12000.0,185.0,10.5,1597.0
510,Nissan,Rasheen,1.5L Inline-4,105.0,petrol,5,135.0,10000.0,165.0,13.0,1497.0
511,Nissan,Mistral,2.7L Turbo Diesel,125.0,diesel,7,260.0,25000.0,160.0,12.5,2663.0
512,Nissan,Patrol Y60,4.2L Inline-6,155.0,diesel,7,330.0,45000.0,160.0,12.0,4169.0
513,Nissan,X-Trail GT,2.0L Turbo Inline-4,280.0,petrol,5,310.0,38000.0,215.0,6.4,1998.0
514,Nissan,Terrano Regulus,3.3L V6,170.0,petrol,5,290.0,28000.0,175.0,10.0,3275.0
515,Nissan,President,4.5L V8,280.0,petrol,5,400.0,70000.0,210.0,7.5,4494.0
516,Nissan,Cima,4.1L V8,270.0,petrol,5,390.0,60000.0,210.0,8.0,4130.0
517,Nissan,Leopard J. Ferie,3.0L V6 Turbo,255.0,petrol,5,340.0,45000.0,215.0,6.5,2960.0
518,Nissan,Gloria Gran Turismo,3.0L V6 Turbo,255.0,petrol,5,340.0,50000.0,220.0,6.5,2960.0
519,Nissan,Infiniti Q45*,4.5L V8,340.0,petrol,5,450.0,50000.0,240.0,6.2,4494.0
520,Nissan,Datsun 240Z,2.4L Inline-6,151.0,petrol,2,198.0,45000.0,210.0,8.0,2393.0
521,Nissan,280ZX,2.8L Inline-6,145.0,petrol,2,210.0,35000.0,205.0,9.5,2753.0
522,Nissan,Silvia S13,1.8L Turbo Inline-4,175.0,petrol,4,230.0,20000.0,215.0,6.8,1809.0
523,Nissan,200SX,2.0L Turbo Inline-4,200.0,petrol,4,260.0,25000.0,225.0,7.0,1998.0
524,Nissan,NX Coupe,1.8L Inline-4,140.0,petrol,4,180.0,18000.0,200.0,9.0,1839.0
525,Nissan,NV2500,4.0L V6,261.0,petrol,2,385.0,36000.0,160.0,10.0,3954.0
526,Nissan,NV3500,5.6L V8,375.0,petrol,2,525.0,42000.0,170.0,9.0,5552.0
527,Nissan,NT400 Cabstar,3.0L Inline-4 Diesel,150.0,diesel,3,350.0,35000.0,140.0,15.0,2953.0
528,Porsche,Panamera,2.9L V6 Twin Turbo,330.0,petrol,4,450.0,88000.0,270.0,5.6,2894.0
529,Porsche,Panamera 4,2.9L V6 Twin Turbo,330.0,petrol,4,450.0,92000.0,270.0,5.4,2894.0
530,Porsche,Panamera 4S,2.9L V6 Twin Turbo,440.0,petrol,4,550.0,105000.0,289.0,4.4,2894.0
531,Porsche,Panamera Turbo S,4.0L V8 Twin Turbo,620.0,petrol,4,820.0,180000.0,315.0,3.1,3996.0
532,Porsche,Panamera GTS,4.0L V8 Twin Turbo,473.0,petrol,4,620.0,130000.0,300.0,3.9,3996.0
533,Porsche,Panamera Platinum Edition,2.9L V6 Twin Turbo,330.0,petrol,4,450.0,102000.0,270.0,5.4,2894.0
534,Porsche,Panamera E-Hybrid,2.9L V6 + Electric Motor,455.0,hybrid,4,700.0,115000.0,280.0,4.4,17.0
535,Porsche,Panamera 4 E-Hybrid Sport Turismo,2.9L V6 + Electric Motor,455.0,hybrid,4,700.0,120000.0,280.0,4.4,17.0
536,Porsche,Panamera Turbo S E-Hybrid,4.0L V8 + Electric Motor,690.0,hybrid,4,870.0,190000.0,315.0,3.2,17.0
537,Porsche,Panamera 4 Executive,2.9L V6 Twin Turbo,330.0,petrol,4,450.0,95000.0,270.0,5.6,2894.0
538,Porsche,Cayenne,3.0L V6 Turbo,335.0,petrol,5,450.0,80000.0,245.0,5.9,2995.0
539,Porsche,Cayenne Coupe,3.0L V6 Turbo,335.0,petrol,5,450.0,85000.0,245.0,6.0,2995.0
540,Porsche,Cayenne S,2.9L V6 Twin Turbo,434.0,petrol,5,550.0,95000.0,265.0,5.0,2894.0
541,Porsche,Cayenne Turbo,4.0L V8 Twin Turbo,541.0,petrol,5,770.0,130000.0,286.0,4.0,3996.0
542,Porsche,Cayenne GTS,4.0L V8 Twin Turbo,453.0,petrol,5,620.0,110000.0,270.0,4.5,3996.0
543,Porsche,Cayenne Turbo S E-Hybrid,4.0L V8 + Electric Motor,670.0,hybrid,5,900.0,170000.0,295.0,3.6,17.0
544,Porsche,Macan,2.0L I4 Turbo,261.0,petrol,5,400.0,60000.0,232.0,6.2,1984.0
545,Porsche,Macan S,2.9L V6 Twin Turbo,375.0,petrol,5,520.0,75000.0,259.0,4.8,2894.0
546,Porsche,Macan GTS,2.9L V6 Twin Turbo,434.0,petrol,5,550.0,85000.0,272.0,4.5,2894.0
547,Porsche,Macan T,2.0L I4 Turbo,261.0,petrol,5,400.0,65000.0,232.0,6.2,1984.0
548,Porsche,911 Carrera,3.0L Flat-6 Twin Turbo,379.0,petrol,4,450.0,110000.0,293.0,4.2,2981.0
549,Porsche,911 Carrera S,3.0L Twin-Turbo Flat-6,443.0,petrol,4,528.0,131300.0,308.0,3.5,2981.0
550,Porsche,911 Carrera 4,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,106500.0,293.0,4.2,2981.0
551,Porsche,911 Carrera 4S,3.0L Twin-Turbo Flat-6,443.0,petrol,4,528.0,113300.0,306.0,3.4,2981.0
552,Porsche,911 Targa 4,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,121300.0,289.0,4.4,2981.0
553,Porsche,911 Turbo,3.8L Twin-Turbo Flat-6,572.0,petrol,4,750.0,197200.0,320.0,2.7,3745.0
554,Porsche,911 Turbo S,3.8L Twin-Turbo Flat-6,640.0,petrol,4,800.0,230400.0,330.0,2.6,3745.0
555,Porsche,911 GT3,4.0L Naturally Aspirated Flat-6,502.0,petrol,2,469.0,161100.0,318.0,3.4,3996.0
556,Porsche,911 GT3 RS,4.0L Naturally Aspirated Flat-6,518.0,petrol,2,465.0,241300.0,296.0,3.2,3996.0
557,Porsche,911 Dakar,3.0L Twin-Turbo Flat-6,473.0,petrol,2,570.0,222000.0,240.0,3.4,2981.0
558,Porsche,Taycan,Dual Electric Motors,402.0,electric,4,344.0,86700.0,230.0,5.4,79.0
559,Porsche,Taycan 4S,Dual Electric Motors,522.0,electric,4,640.0,103800.0,250.0,4.0,79.0
560,Porsche,Taycan Turbo,Dual Electric Motors,670.0,electric,4,850.0,150900.0,260.0,3.2,93.0
561,Porsche,Taycan Turbo S,Dual Electric Motors,750.0,electric,4,1050.0,185000.0,260.0,2.8,93.0
562,Porsche,Taycan GTS,Dual Electric Motors,590.0,electric,4,850.0,132750.0,250.0,3.5,93.0
563,Porsche,Taycan Cross Turismo,Dual Electric Motors,469.0,electric,5,500.0,97700.0,220.0,4.8,93.0
564,Porsche,Taycan Sport Turismo,Dual Electric Motors,509.0,electric,5,650.0,104000.0,240.0,4.1,79.0
565,Porsche,718 Cayman,2.0L Turbocharged Flat-4,300.0,petrol,2,380.0,63400.0,275.0,4.9,1988.0
566,Porsche,718 Cayman S,2.5L Turbocharged Flat-4,350.0,petrol,2,420.0,75400.0,285.0,4.4,2497.0
567,Porsche,718 Cayman GT4,4.0L Naturally Aspirated Flat-6,414.0,petrol,2,420.0,100200.0,302.0,4.2,3995.0
568,Porsche,718 Cayman GT4 RS,4.0L Naturally Aspirated Flat-6,493.0,petrol,2,450.0,141700.0,315.0,3.2,3996.0
569,Porsche,718 Boxster,2.0L Turbo Flat-4,300.0,petrol,2,380.0,65500.0,275.0,4.9,1988.0
570,Porsche,718 Boxster T,2.0L Turbo Flat-4,300.0,petrol,2,380.0,69600.0,275.0,4.7,1988.0
571,Porsche,718 Boxster GTS,4.0L Naturally Aspirated Flat-6,394.0,petrol,2,430.0,90300.0,293.0,4.3,3995.0
572,Porsche,718 Spyder,4.0L Naturally Aspirated Flat-6,414.0,petrol,2,420.0,98300.0,301.0,4.1,3995.0
573,Porsche,Panamera Base,2.9L Twin-Turbo V6,325.0,petrol,4,450.0,92300.0,265.0,5.6,2894.0
574,Porsche,Panamera 4 E-Hybrid,2.9L Twin-Turbo V6 + Electric Motor,462.0,hybrid,4,700.0,113300.0,280.0,4.4,2894.0
575,Porsche,Panamera 4 Sport Turismo,2.9L Twin-Turbo V6,325.0,petrol,4,450.0,101400.0,265.0,5.5,2894.0
576,Porsche,Panamera Turbo S E-Hybrid Sport Turismo,4.0L Twin-Turbo V8 + Electric Motor,690.0,hybrid,4,870.0,200200.0,315.0,3.2,3996.0
577,Porsche,Panamera 4S E-Hybrid Executive,2.9L Twin-Turbo V6 + Electric Motor,560.0,hybrid,4,750.0,128900.0,295.0,3.7,2894.0
578,Porsche,Panamera Platinum Edition,2.9L Twin-Turbo V6,325.0,petrol,4,450.0,98300.0,265.0,5.6,2894.0
579,Porsche,Panamera GTS Sport Turismo,4.0L Twin-Turbo V8,473.0,petrol,4,620.0,136900.0,300.0,3.9,3996.0
580,Porsche,Panamera Turbo Executive,4.0L Twin-Turbo V8,550.0,petrol,4,770.0,175200.0,306.0,3.8,3996.0
581,Porsche,Panamera Turbo S Exclusive Series,4.0L Twin-Turbo V8,570.0,petrol,4,800.0,290000.0,310.0,3.8,3996.0
582,Porsche,Panamera 4S ,2.9L Twin-Turbo V6,443.0,petrol,4,550.0,105000.0,289.0,4.1,2894.0
583,Porsche,Macan Base,2.0L Turbo Inline-4,265.0,petrol,5,400.0,58000.0,232.0,6.4,1984.0
584,Porsche,Macan T,2.0L Turbo Inline-4,265.0,petrol,5,400.0,63000.0,233.0,6.2,1984.0
585,Porsche,Macan S,2.9L Twin-Turbo V6,375.0,petrol,5,520.0,70400.0,259.0,4.6,2894.0
586,Porsche,Macan GTS,2.9L Twin-Turbo V6,434.0,petrol,5,550.0,82900.0,272.0,4.3,2894.0
587,Porsche,Macan EV ,Dual Electric Motors,603.0,electric,5,750.0,85000.0,240.0,4.0,95.0
588,Porsche,Cayenne Base,3.0L Turbocharged V6,335.0,petrol,5,450.0,72200.0,245.0,5.9,2995.0
589,Porsche,Cayenne E-Hybrid,3.0L V6 + Electric Motor,455.0,hybrid,5,700.0,91000.0,253.0,4.8,2995.0
590,Porsche,Cayenne S Coupe,2.9L Twin-Turbo V6,434.0,petrol,4,550.0,94300.0,263.0,4.7,2894.0
591,Porsche,Cayenne Turbo GT,4.0L Twin-Turbo V8,631.0,petrol,4,850.0,182150.0,300.0,3.3,3996.0
592,Porsche,Cayenne Platinum Edition,3.0L Turbocharged V6,335.0,petrol,5,450.0,79000.0,245.0,5.8,2995.0
593,Porsche,Cayenne Turbo S E-Hybrid Coupe,4.0L Twin-Turbo V8 + Electric Motor,670.0,hybrid,4,900.0,167800.0,295.0,3.6,3996.0
594,Porsche,Cayenne GTS Coupe,4.0L Twin-Turbo V8,453.0,petrol,4,620.0,111200.0,270.0,4.5,3996.0
595,Porsche,Cayenne Diesel (Regional Markets),3.0L Turbo Diesel V6,262.0,diesel,5,580.0,69000.0,221.0,7.3,2967.0
596,Porsche,Cayenne S Hybrid,3.0L V6 + Electric Motor,380.0,hybrid,5,580.0,85500.0,242.0,6.5,2995.0
597,Porsche,Cayenne Coupe Turbo E-Hybrid,4.0L Twin-Turbo V8 + Electric Motor,728.0,hybrid,4,950.0,182900.0,295.0,3.6,3996.0
598,Porsche,Taycan Base,Dual Electric Motors,321.0,electric,4,345.0,86700.0,230.0,5.4,79.0
599,Cadillac,CT4,2.0L Turbo Inline-4 Gasoline,237.0,petrol,5,350.0,34395.0,250.0,6.0,2000.0
600,Cadillac,CT4-V,2.7L Turbo Inline-4 Gasoline,325.0,petrol,5,500.0,46595.0,260.0,4.9,2700.0
601,Cadillac,CT5,2.0L Turbo Inline-4 Gasoline,237.0,petrol,5,350.0,38195.0,240.0,6.6,2000.0
602,Cadillac,CT5-V,3.0L Twin-Turbo V6 Gasoline,360.0,petrol,5,550.0,50995.0,250.0,4.6,3000.0
603,Porsche,Taycan Cross Turismo 4,Dual Electric Motors,375.0,electric,4,500.0,94800.0,240.0,5.1,93.0
604,Porsche,Taycan Cross Turismo GTS,Dual Electric Motors,590.0,electric,4,620.0,139400.0,250.0,3.8,93.0
605,Porsche,Taycan Sport Turismo Base,Dual Electric Motors,375.0,electric,4,500.0,90500.0,230.0,5.4,79.0
606,Porsche,Taycan Sport Turismo GTS,Dual Electric Motors,590.0,electric,4,620.0,136700.0,250.0,3.7,93.0
607,Porsche,Taycan Turbo S Cross Turismo,Dual Electric Motors,750.0,electric,4,1050.0,190000.0,260.0,2.9,93.0
608,Porsche,911 Carrera Base,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,106100.0,293.0,4.2,2981.0
609,Porsche,911 Carrera S Cabriolet,3.0L Twin-Turbo Flat-6,443.0,petrol,4,530.0,129900.0,304.0,3.9,2981.0
610,Porsche,911 Carrera 4,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,113300.0,293.0,4.4,2981.0
611,Porsche,911 Carrera 4 GTS,3.0L Twin-Turbo Flat-6,473.0,petrol,4,570.0,137000.0,311.0,3.3,2981.0
612,Porsche,911 Targa 4 GTS,3.0L Twin-Turbo Flat-6,473.0,petrol,4,570.0,157300.0,307.0,3.5,2981.0
613,Porsche,911 Turbo Cabriolet,3.8L Twin-Turbo Flat-6,572.0,petrol,4,750.0,184100.0,320.0,2.9,3745.0
614,Porsche,911 Turbo S Coupe,3.8L Twin-Turbo Flat-6,640.0,petrol,4,800.0,207000.0,330.0,2.7,3745.0
615,Porsche,911 GT3 Touring,4.0L Naturally Aspirated Flat-6,502.0,petrol,2,470.0,170000.0,318.0,3.9,3996.0
616,Porsche,911 GT3 RS Clubsport,4.0L Naturally Aspirated Flat-6,525.0,petrol,2,465.0,223800.0,296.0,3.2,3996.0
617,Porsche,911 Dakar Limited Edition,3.0L Twin-Turbo Flat-6,473.0,petrol,4,570.0,222000.0,240.0,3.4,2981.0
618,Porsche,911 Carrera GTS Lightweight,3.0L Twin-Turbo Flat-6,473.0,petrol,4,570.0,145300.0,311.0,3.2,2981.0
619,Porsche,911 Targa 4 Lightweight,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,135500.0,289.0,4.3,2981.0
620,Porsche,911 Turbo Exclusive Series,3.8L Twin-Turbo Flat-6,607.0,petrol,4,750.0,258000.0,330.0,2.9,3745.0
621,Porsche,911 GT2 RS,3.8L Twin-Turbo Flat-6,700.0,petrol,2,750.0,293200.0,340.0,2.8,3745.0
622,Porsche,911 GT3 Cup,4.0L Naturally Aspirated Flat-6,510.0,petrol,1,470.0,245000.0,290.0,3.4,3996.0
623,Porsche,911 GT4 RS,4.0L Naturally Aspirated Flat-6,500.0,petrol,2,450.0,222000.0,315.0,3.4,3996.0
624,Porsche,911 RSR (Motorsport Edition),4.2L Naturally Aspirated Flat-6,515.0,petrol,1,480.0,750000.0,296.0,3.1,4194.0
625,Porsche,911 Sport Turismo,3.0L Twin-Turbo Flat-6,379.0,petrol,4,450.0,116000.0,293.0,4.4,2981.0
626,Porsche,911 Turbo Cabriolet Lightweight,3.8L Twin-Turbo Flat-6,572.0,petrol,4,750.0,191300.0,318.0,3.0,3745.0
627,Porsche,911 Dakar Sport,3.0L Twin-Turbo Flat-6,473.0,petrol,4,570.0,233000.0,240.0,3.5,2981.0
628,Tata Motors,Tiago,1.2L Revotron 3-cylinder Petrol,86.0,petrol,5,113.0,8200.0,170.0,13.0,1199.0
629,Tata Motors,Tiago EV,Permanent Magnet Synchronous,74.0,electric,5,114.0,11000.0,120.0,5.7,24.0
630,Tata Motors,Altroz,1.2L Revotron Petrol / 1.5L Diesel,86.0,petrol & diesel,5,113.0,10400.0,170.0,12.0,1199.0
631,Tata Motors,Altroz DCA,1.2L Revotron 3-cylinder Petrol,86.0,petrol,5,113.0,11300.0,170.0,12.5,1199.0
632,Tata Motors,Altroz iTurbo,1.2L Turbocharged Petrol,110.0,petrol,5,140.0,12000.0,180.0,10.0,1199.0
633,Tata Motors,Altroz CNG,1.2L Revotron Bi-Fuel,86.0,cng,5,113.0,11800.0,165.0,12.0,1199.0
634,Tata Motors,Tiago NRG,1.2L Revotron 3-cylinder Petrol,86.0,petrol,5,113.0,9200.0,170.0,13.5,1199.0
635,Tata Motors,Nano GenX,624cc MPFI,37.0,petrol,4,51.0,4000.0,105.0,29.0,624.0
636,Tata Motors,Indica eV2,1.4L CR4 Diesel,70.0,diesel,5,140.0,6200.0,155.0,16.0,1396.0
637,Tata Motors,Indica V2 Xeta,1.2L MPFI Petrol,65.0,petrol,5,100.0,5000.0,140.0,16.0,1193.0
638,Tata Motors,Tigor,1.2L Revotron 3-cylinder Petrol,86.0,petrol,5,113.0,9400.0,170.0,13.0,1199.0
639,Tata Motors,Tigor EV,Permanent Magnet Synchronous,74.0,electric,5,114.0,14500.0,120.0,5.7,26.0
640,Tata Motors,Zest,1.3L Quadrajet Diesel / 1.2L Revotron Petrol,75.0,petrol & diesel,5,190.0,8700.0,165.0,15.0,1248.0
641,Tata Motors,Indigo eCS,1.4L CR4 Diesel,70.0,diesel,5,140.0,6500.0,155.0,16.5,1396.0
642,Cadillac,Escalade,6.2L V8 Gasoline,420.0,petrol,7,624.0,79295.0,210.0,6.8,6200.0
643,Tata Motors,Indigo Marina,1.4L CR4 Diesel / 1.4L Petrol,70.0,petrol & diesel,5,135.0,8300.0,150.0,17.0,1396.0
644,Tata Motors,Manza,1.3L Quadrajet Diesel / 1.4L Petrol,75.0,petrol & diesel,5,200.0,9000.0,160.0,14.0,1248.0
645,Tata Motors,Indigo LX,1.4L CR4 Diesel,70.0,diesel,5,140.0,7000.0,150.0,17.0,1396.0
646,Tata Motors,Indigo GLX,1.4L MPFI Petrol,85.0,petrol,5,115.0,7200.0,160.0,15.0,1396.0
647,Cadillac,Escalade ESV,6.2L V8 Gasoline,420.0,petrol,7,624.0,82295.0,205.0,6.9,6200.0
648,Tata Motors,Nexon,1.2L Turbo Petrol / 1.5L Diesel,118.0,petrol & diesel,5,170.0,14000.0,180.0,10.0,1199.0
649,Tata Motors,Nexon EV Max,Permanent Magnet Synchronous,143.0,electric,5,250.0,25000.0,140.0,9.0,40.0
650,Tata Motors,Harrier,2.0L Kryotec Turbocharged Diesel,168.0,diesel,5,350.0,23000.0,180.0,11.0,1956.0
651,Tata Motors,Safari,2.0L Kryotec Turbocharged Diesel,168.0,diesel,7,350.0,25500.0,180.0,11.0,1956.0
652,Tata Motors,Punch,1.2L Revotron Petrol,86.0,petrol,5,113.0,10500.0,160.0,16.0,1199.0
653,Tata Motors,Hexa,2.2L Varicor Diesel,154.0,diesel,7,400.0,20000.0,180.0,12.0,2179.0
654,Tata Motors,Aria,2.2L Dicor Diesel,138.0,diesel,7,320.0,19000.0,162.0,13.0,2179.0
655,Tata Motors,Sumo Gold,3.0L CR4 Diesel,85.0,diesel,7,250.0,15000.0,125.0,17.6,2956.0
656,Tata Motors,Sumo Grande,2.2L Dicor Diesel,118.0,diesel,7,250.0,16500.0,140.0,15.0,2179.0
657,Tata Motors,Nexon EV Prime,Permanent Magnet Synchronous,129.0,electric,5,245.0,22000.0,120.0,9.4,30.0
659,Tesla,Model S,Dual Electric Motors,670.0,electric,5,967.0,88490.0,250.0,3.1,100.0
660,Tesla,Model S Plaid,Tri Electric Motors,1.0,electric,5,1.0,108490.0,322.0,2.1,100.0
661,Tesla,Model 3,Single Electric Motor (RWD),283.0,electric,5,420.0,40240.0,225.0,5.8,60.0
662,Tesla,Model 3 Performance,Dual Electric Motors (AWD),450.0,electric,5,660.0,53240.0,261.0,3.1,82.0
663,Tesla,Model X,Dual Electric Motors (AWD),670.0,electric,7,967.0,98490.0,250.0,3.8,100.0
664,Tesla,Model X Plaid,Tri Electric Motors,1.0,electric,6,1.0,113490.0,262.0,2.6,100.0
665,Tesla,Model Y,Single Electric Motor (RWD),346.0,electric,5,498.0,47490.0,217.0,5.0,75.0
666,Tesla,Model Y Long Range,Dual Electric Motors (AWD),384.0,electric,5,559.0,50490.0,217.0,4.8,82.0
667,Tesla,Cybertruck,Tri Electric Motors,800.0,electric,6,1.0,69900.0,209.0,2.9,200.0
668,Tesla,Roadster 2,Quad Electric Motors,1.0,electric,4,10.0,200000.0,402.0,1.9,200.0
669,Jeep,Wrangler,3.6L V6 Pentastar Gasoline,285.0,petrol,4,353.0,35195.0,180.0,6.8,3600.0
670,Jeep,Wrangler Rubicon,2.0L Turbo I4 Gasoline,270.0,petrol,4,400.0,42100.0,180.0,7.1,2000.0
671,Jeep,Grand Cherokee,3.6L V6 Pentastar Gasoline,293.0,petrol,5,352.0,41530.0,209.0,7.0,3600.0
672,Jeep,Grand Cherokee L,3.6L V6 Pentastar Gasoline,293.0,petrol,7,352.0,43530.0,209.0,7.2,3600.0
673,Jeep,Cherokee,2.4L I4 Tigershark Gasoline,180.0,petrol,5,230.0,37695.0,195.0,8.5,2400.0
674,Jeep,Compass,2.0L Turbo Gasoline,200.0,petrol,5,320.0,31590.0,200.0,7.8,2000.0
675,Jeep,Renegade,1.3L Turbo I4 Gasoline,177.0,petrol,5,285.0,28345.0,200.0,8.7,1300.0
676,Jeep,Gladiator,3.6L V6 Pentastar Gasoline,285.0,petrol,5,353.0,38775.0,177.0,8.1,3600.0
677,Jeep,Wagoneer,5.7L V8 Gasoline with eTorque,392.0,petrol,8,548.0,63595.0,190.0,7.4,5700.0
678,Jeep,Grand Wagoneer,6.4L V8 Gasoline,471.0,petrol,8,617.0,91495.0,190.0,6.0,6400.0
679,Jeep,Grand Cherokee 4xe,2.0L Turbo PHEV,375.0,hybrid,5,637.0,59865.0,210.0,6.0,17.0
680,Jeep,Wrangler 4xe,2.0L Turbo PHEV,375.0,hybrid,5,637.0,50695.0,180.0,6.4,17.0
681,Jeep,Compass 4xe,1.3L Turbo PHEV,240.0,hybrid,5,270.0,46500.0,200.0,7.3,11.0
682,Jeep,Renegade 4xe,1.3L Turbo PHEV,240.0,hybrid,5,270.0,44500.0,200.0,7.5,11.0
683,Mazda,Mazda2,1.5L 4-Cylinder,108.0,petrol,5,142.0,18500.0,180.0,10.2,1500.0
684,Jeep,Wagoneer S (Electric),Dual Electric Motors,600.0,electric,5,850.0,80000.0,177.0,4.5,100.0
685,Jeep,Gladiator Mojave Edition,3.6L V6 Pentastar Gasoline,285.0,petrol,5,353.0,51570.0,177.0,8.6,3600.0
686,Jeep,Grand Cherokee Summit Reserve,5.7L V8 Gasoline,357.0,petrol,5,529.0,66575.0,190.0,7.3,5700.0
687,Jeep,Jeep Cherokee X Edition,3.2L V6 Pentastar Gasoline,271.0,petrol,5,324.0,41295.0,195.0,7.6,3200.0
688,Jeep,Wrangler 392,6.4L V8 HEMI Gasoline,470.0,petrol,4,637.0,82495.0,160.0,4.5,6400.0
689,Cadillac,XT4,2.0L Turbo Inline-4 Gasoline,235.0,petrol,5,350.0,37490.0,220.0,7.6,2000.0
690,Cadillac,XT5,3.6L V6 Gasoline,310.0,petrol,5,366.0,44195.0,210.0,6.5,3600.0
691,Cadillac,XT6,3.6L V6 Gasoline,310.0,petrol,7,366.0,48595.0,210.0,6.9,3600.0
692,Cadillac,Lyriq EV,Single Electric Motor,340.0,electric,5,440.0,58590.0,190.0,5.7,100.0
693,Cadillac,Escalade V,6.2L Supercharged V8 Gasoline,682.0,petrol,7,885.0,149990.0,200.0,4.4,6200.0
694,Cadillac,Escalade Platinum,6.2L V8 Gasoline,420.0,petrol,7,624.0,104595.0,210.0,6.8,6200.0
695,Cadillac,CT5-V Blackwing,6.2L Supercharged V8 Gasoline,668.0,petrol,5,893.0,92000.0,320.0,3.4,6200.0
696,Cadillac,CT4-V Blackwing,3.6L Twin-Turbo V6 Gasoline,472.0,petrol,5,603.0,60495.0,290.0,3.9,3600.0
697,Cadillac,XT4 Sport,2.0L Turbo Inline-4 Gasoline,235.0,petrol,5,350.0,41390.0,220.0,7.4,2000.0
698,Cadillac,XT5 Sport,3.6L V6 Gasoline,310.0,petrol,5,366.0,51095.0,210.0,6.5,3600.0
699,Cadillac,XT6 Sport,3.6L V6 Gasoline,310.0,petrol,7,366.0,57095.0,210.0,6.9,3600.0
700,Cadillac,Lyriq Launch Edition,Single Electric Motor,340.0,electric,5,440.0,59990.0,190.0,5.7,100.0
701,Cadillac,Lyriq EV Premium,Dual Electric Motors,500.0,electric,5,620.0,64990.0,210.0,4.5,100.0
702,Cadillac,CT5 Premium Luxury,2.0L Turbo Inline-4 Gasoline,237.0,petrol,5,350.0,41290.0,240.0,6.8,2000.0
703,Chevrolet,Spark,1.4L Inline-4 Gasoline,98.0,petrol,5,127.0,14595.0,180.0,10.7,1400.0
704,Chevrolet,Sonic,1.4L Turbo Inline-4 Gasoline,138.0,petrol,5,200.0,16720.0,190.0,8.5,1400.0
705,Chevrolet,Malibu,1.5L Turbo Inline-4 Gasoline,160.0,petrol,5,250.0,25000.0,210.0,8.0,1500.0
706,Chevrolet,Camaro,2.0L Turbo Inline-4 Gasoline,275.0,petrol,4,400.0,26400.0,240.0,5.4,2000.0
